description,price,rating,review_count,url
"ROG Zephyrus G14 Gaming Laptop, 14'' FHD 144Hz Display, AMD Ryzen 7-5800HS, NVIDIA GeForce RTX 3060 6G Graphics, 16GB RAM, 1TB PCIe SSD, Backlit Keyboard, Win 11 Pro, White, 32GB USB Card","1,089",4.4 out of 5 stars,33,https://www.amazon.com/ASUS-ROG-Zephyrus-G14-7-5800HS/dp/B0CCVP1XR3/ref=sr_1_261?keywords=dell+laptop&qid=1700559976&sr=8-261
"2023 Inspiron 14 5425 Business Laptop-FHD+14"" Display, AMD Ryzen 7 5825U Processor(Beats i7-1185G7), Backlit Keyboard, HDMI, USB-C,WiFi, Windows 11 Pro, Platinum Silver… (16GB RAM | 512G SSD)",699,,,https://www.amazon.com/Dell-Inspiron-14-5425-Business/dp/B0CDTLTGF3/ref=sr_1_263?keywords=dell+laptop&qid=1700559976&sr=8-263
"2023 Newest 14 Laptop for Productivity and Entertainment,14"" FHD Display, 16GB RAM, 1TB SSD, AMD Ryzen 3 Processor Upto 3.5GHz, Type-C, HDMI, Fast Charge, 10 Hrs Long Battery Life, Windows 11",369,4.3 out of 5 stars,159,https://www.amazon.com/HP-Productivity-Entertainment-Display-Processor/dp/B0BY3PGDZR/ref=sr_1_264?keywords=dell+laptop&qid=1700559976&sr=8-264
"Newest Inspiron 16 5635 Business Laptop FHD+ 16"" Display, AMD Ryzen 7 7730U Processor, 16GB LPDDR4x RAM, 1TB SSD,AMD Radeon Graphics, Type C, Windows 11 Home, Platinum Silver",729,,,https://www.amazon.com/Inspiron-16-5635-Business-Processor/dp/B0CJ5D74J5/ref=sr_1_269?keywords=dell+laptop&qid=1700559976&sr=8-269
Latitude 5420 CORE_I5_11-1145_G7 16GB(1DIMM) 512GB SS NT 1920x1080 WLS W10P(W11Plic) 4C 14.0in,599,,,https://www.amazon.com/Dell-Latitude-CORE_I5_11-1145_G7-1920x1080-W11Plic/dp/B09RV7W7CN/ref=sr_1_270?keywords=dell+laptop&qid=1700559976&sr=8-270
"Inspiron 14 Plus 7420 Laptop 2023 Newest, 14"" 2.2K Display, Intel Core i7-12700H up to 4.7GHz, 16GB DDR5 RAM, 1TB SSD, Intel Iris Xe Graphics, Wi-Fi 6, Bluetooth, Windows 11 Pro",939,4.4 out of 5 stars,34,https://www.amazon.com/Dell-Inspiron-Plus-7420-Laptop/dp/B0CKZ1B3H4/ref=sr_1_271?keywords=dell+laptop&qid=1700559976&sr=8-271
"15.6"" Portable Laptop (Include 1 Year Microsoft 365), HD Display, Intel Quad-Core N200 Processor, 16GB RAM, 128GB Storage, Wi-Fi 6, Webcam, HDMI, Numeric Keypad, Windows 11 Home, Silver",320,,,https://www.amazon.com/HP-Portable-Microsoft-Quad-Core-Processor/dp/B0CL7Z6GTZ/ref=sr_1_272?keywords=dell+laptop&qid=1700559976&sr=8-272
"Latitude 5000 5430 14"" Rugged Notebook - Full HD - 1920 x 1080 - Intel Core i5 11th Gen i5-1145G7 Quad-core (4 Core) 2.60 GHz - 16 GB Total RAM - 512 GB SSD - Black","1,580",4.8 out of 5 stars,7,https://www.amazon.com/Dell-Latitude-5430-Rugged-Notebook/dp/B0B76MP4V7/ref=sr_1_275?keywords=dell+laptop&qid=1700559981&sr=8-275
"2023 Newest Inspiron 15 3520 Laptop, 15.6"" FHD Display, Intel Core i5-1135G7 Processor (up to 4.2GHz), 8GB RAM, 256GB SSD, Intel UHD Graphics, Numeric Keypad, Wi-Fi, Bluetooth, Windows 11 Home",490,4.1 out of 5 stars,31,https://www.amazon.com/Dell-Inspiron-15-3520-Laptop/dp/B0CJBZK4FC/ref=sr_1_280?keywords=dell+laptop&qid=1700559981&sr=8-280
"Latitude 5420 Laptop, 2023, 14"" 1920 x 1080 IPS, Intel Core i5-1135G7 4-Core, 24GB DDR4, 2TB SSD, Windows 11 Home, Backlit KB, Wi-Fi 6, Bluetooth 5.1, Thunderbolt 4, 720p HD Camera, Grey",889,,,https://www.amazon.com/Dell-5420-i5-1135G7-Bluetooth-Thunderbolt/dp/B0CNPNDWR4/ref=sr_1_282?keywords=dell+laptop&qid=1700559981&sr=8-282
"Inspiron 15 3000 2023 Personal Laptop ~ 15.6"" FHD 120Hz ~ AMD Ryzen 5 5500U ~ 64GB DDR4~2TB M.2 NVMe ~ Wi-Fi 5 ~ Windows 11 Home ~ Carbon Black",929,,,https://www.amazon.com/Dell-Inspiron-Personal-DDR4-2TB-Windows/dp/B0CNJN6PFW/ref=sr_1_283?keywords=dell+laptop&qid=1700559981&sr=8-283
"Inspiron 14 2023 Business Laptop 14"" 2.2K IPS 14-Core Intel i7-12700H 16GB DDR5 1TB SSD Intel Iris Xe Graphics Thunderbolt 4 Wi-Fi 6E Backlit Keyboard Fingerprint Win11 Pro",999,,,https://www.amazon.com/Dell-Inspiron-i7-12700H-Thunderbolt-Fingerprint/dp/B0CNCZY7Q5/ref=sr_1_284?keywords=dell+laptop&qid=1700559981&sr=8-284
"Inspiron 14 Laptop, 2023, 14"" 2240 x 1400, Intel Core i7-12700H 14-Core, 16GB DDR5, 1TB SSD, Windows 11 Home, Backlit Keyboard, Wi-Fi 6E, Bluetooth 5.1, Thunderbolt 4, 1080p Camera, Dark Green",949,,,https://www.amazon.com/Dell-Inspiron-i7-12700H-Bluetooth-Thunderbolt/dp/B0CNCW9JR2/ref=sr_1_285?keywords=dell+laptop&qid=1700559981&sr=8-285
"Inspiron 15 3000 2023 Business Laptop 15.6"" FHD 6-Core AMD Ryzen 5 5500U 64GB DDR4 2TB SSD AMD Radeon Graphics Wi-Fi 5 Win10 Pro",979,,,https://www.amazon.com/Dell-Inspiron-Business-Laptop-Graphics/dp/B0CNCRPP2X/ref=sr_1_289?keywords=dell+laptop&qid=1700559987&sr=8-289
"Latitude 5420 2023 Business Laptop 14"" FHD IPS 4-Core Intel i5-1135G7 32GB DDR4 2TB SSD Intel Iris Xe Graphics Thunderbolt 4 Wi-Fi 6 Backlit Keyboard Win11 Home",929,,,https://www.amazon.com/Dell-Latitude-Business-i5-1135G7-Thunderbolt/dp/B0CNCRCZDC/ref=sr_1_290?keywords=dell+laptop&qid=1700559987&sr=8-290
2023 Inspiron 15 i3515 15.6” WXGA HD Laptop 4-Core AMD Ryzen 5 3450U AMD Radeon Graphics 48GB DDR4 2TB NVMe SSD WiFi AC BT Webcam HDMI1.4 Windows 11 Pro,969,,,https://www.amazon.com/Dell-Inspiron-i3515-Graphics-HDMI1-4/dp/B0CMQDF51W/ref=sr_1_291?keywords=dell+laptop&qid=1700559987&sr=8-291
"Inspiron 15 3535 2023 Personal Laptop ~ 15.6"" FHD 60Hz IPS Touch ~ AMD Ryzen 5 7530U ~ 48GB DDR4~2TB M.2 NVMe ~ Wi-Fi 5 ~ Windows 10 Pro ~ Carbon Black",909,,,https://www.amazon.com/Dell-Inspiron-Personal-DDR4-2TB-Windows/dp/B0CMPW9LMS/ref=sr_1_293?keywords=dell+laptop&qid=1700559987&sr=8-293
Inspiron 15 3000 Personal Laptop 2023 15.6” FHD 1920 x 1080 Display 120 Hertz AMD Ryzen 5 5500U AMD Radeon Graphics 48GB DDR4 2TB SSD Wi-Fi 5 Bluetooth 5 720p HD Camera Windows 10 Pro,899,,,https://www.amazon.com/dp/B0CNQVVS2S/ref=sr_1_294?keywords=dell+laptop&qid=1700559987&sr=8-294
"Inspiron 3511 15.6"" Touch Laptop Intel Core i5 8GB Memory 256GB Solid State Drive Black",429,4.3 out of 5 stars,69,https://www.amazon.com/Dell-Inspiron-Touch-Laptop-Memory/dp/B09ZGKLXF8/ref=sr_1_297?keywords=dell+laptop&qid=1700559987&sr=8-297
"Katana 15 15.6"" 144Hz FHD Gaming Laptop: 13th Gen Intel Core i7, RTX 4070, 16GB DDR5, 1TB NVMe SSD, USB-Type C, Cooler Boost 5, Win11 Home: Black B13VGK-484US","1,199",4.3 out of 5 stars,169,https://www.amazon.com/MSI-Katana-144Hz-Gaming-Laptop/dp/B0BT3FKZ3N/ref=sr_1_299?keywords=dell+laptop&qid=1700559987&sr=8-299
2023 Inspiron 16” WUXGA Touchscreen Laptop 10-Core Intel Core i5-1235U 16GB DDR4 512GB SSD Thunderbolt 4 USB-C w/DP WiFi AX BT Webcam HDMI1.4 Backlit KB Fingerprint Windows 11 Home,"1,039",,,https://www.amazon.com/Dell-Inspiron-Touchscreen-Thunderbolt-Fingerprint/dp/B0CMQ172LS/ref=sr_1_300?keywords=dell+laptop&qid=1700559987&sr=8-300
"Latitude 5530 Business Laptop, 15.6"" FHD Display, 12th Gen Intel Core i5-1235U, 16GB RAM, 512GB SSD, Webcam, HDMI, Thunderbolt 4, Backlit Keyboard, Wi-Fi 6, Windows 11 Pro, Silver",970,,,https://www.amazon.com/Dell-Latitude-5530-Business-Thunderbolt/dp/B0BBK4399R/ref=sr_1_302?keywords=dell+laptop&qid=1700559987&sr=8-302
"Inspiron 15 3000 (3593) Laptop Computer - 15.6 inch HD Anti-Glare Display (Intel Core 11th Gen i5-1035G1, 8GB, 256GB PCIe M.2 NVMe SSD, Camera) Windows 10 Home",415,4.3 out of 5 stars,161,https://www.amazon.com/Dell-Inspiron-3000-Laptop-Computer/dp/B08R62MNF4/ref=sr_1_303?keywords=dell+laptop&qid=1700559987&sr=8-303
"2023 Personal Laptop Inspiron AMD Ryzen 5 5500U 6-Core AMD Radeon Graphics 24 GB DDR4 2 TB SSD 15.6"" 1920 x 1080 120 Hz Win10 Pro Wi-Fi 5 Bluetooth 5 HD Audio 720p HD Camera",779,,,https://www.amazon.com/dp/B0CNQW9643/ref=sr_1_304?keywords=dell+laptop&qid=1700559987&sr=8-304
"Latitude 5530 Business Laptop, 15.6"" FHD Display, 12th Gen Intel Core i5-1235U, 16GB RAM, 512GB SSD, Webcam, HDMI, Thunderbolt 4, Backlit Keyboard, Wi-Fi 6, Windows 11 Pro, Silver",970,,,https://www.amazon.com/Dell-Latitude-5530-Business-Thunderbolt/dp/B0BBK4399R/ref=sr_1_305?keywords=dell+laptop&qid=1700559992&sr=8-305
"Inspiron 15 3000 (3593) Laptop Computer - 15.6 inch HD Anti-Glare Display (Intel Core 11th Gen i5-1035G1, 8GB, 256GB PCIe M.2 NVMe SSD, Camera) Windows 10 Home",415,4.3 out of 5 stars,161,https://www.amazon.com/Dell-Inspiron-3000-Laptop-Computer/dp/B08R62MNF4/ref=sr_1_306?keywords=dell+laptop&qid=1700559992&sr=8-306
